OrderID,PurchaseDate,DeliveryDate,Vendor,Product,Category,Location,Quantity,UnitPrice,OrderStatus,PaymentStatus,PaymentTerms,DeliveryDays,TotalCost,IsOnTime
ORD2219,6/10/2023,6/19/2023,Theta Tech,Product_46,Office Supplies,Canada,56,151.55,Shipped,Unpaid,Net 60,9,8486.8,FALSE
ORD2220,11/10/2022,11/18/2022,Eta Logistics,Product_8,Electronics,Canada,65,259.89,Delivered,Paid,Net 60,8,16892.85,FALSE
ORD2221,12/26/2022,1/4/2023,Theta Tech,Product_29,Office Supplies,Australia,12,86.86,Shipped,Overdue,Upon Delivery,9,1042.32,FALSE
ORD2222,1/8/2024,1/14/2024,Eta Logistics,Product_30,Furniture,Germany,69,488.97,Pending,Paid,Upon Delivery,6,33738.93,TRUE
ORD2223,2/9/2024,2/19/2024,Eta Logistics,Product_10,Furniture,Germany,88,58.42,Delivered,Unpaid,Net 60,10,5140.96,FALSE
ORD2224,12/7/2023,12/14/2023,Theta Tech,Product_39,Furniture,Canada,6,466.31,Pending,Paid,Net 30,7,2797.86,TRUE
ORD2225,11/3/2023,11/11/2023,Beta Corp,Product_28,Office Supplies,Australia,89,457.22,Pending,Unpaid,Net 60,8,40692.58,FALSE
ORD2226,7/11/2022,7/17/2022,Beta Corp,Product_49,Electronics,Australia,65,265.05,Delivered,Paid,Net 30,6,17228.25,TRUE
ORD2227,12/3/2022,12/9/2022,Eta Logistics,Product_36,Machinery,Japan,25,363.83,Pending,Unpaid,Upon Delivery,6,9095.75,TRUE
ORD2228,7/16/2022,7/20/2022,Delta Traders,Product_13,Office Supplies,India,1,220.84,Delivered,Unpaid,Net 60,4,220.84,TRUE
ORD2229,6/26/2023,7/5/2023,Beta Corp,Product_32,Electronics,Russia,32,316.87,Delivered,Unpaid,Net 60,9,10139.84,FALSE
ORD2230,3/10/2024,3/15/2024,Beta Corp,Product_36,Electronics,India,3,173.59,Shipped,Paid,Net 30,5,520.77,TRUE
ORD2231,10/3/2022,10/8/2022,Alpha Supplies,Product_37,Electronics,Germany,49,154.07,Pending,Paid,Net 30,5,7549.43,TRUE
ORD2232,10/2/2023,10/10/2023,Delta Traders,Product_26,Furniture,Canada,19,291.22,Shipped,Overdue,Net 60,8,5533.18,FALSE
ORD2233,2/17/2022,2/27/2022,Alpha Supplies,Product_22,Office Supplies,Japan,60,251.57,Pending,Paid,Net 60,10,15094.2,FALSE
ORD2234,4/21/2022,4/26/2022,Eta Logistics,Product_4,Furniture,France,29,291.87,Delivered,Unpaid,Net 30,5,8464.23,TRUE
ORD2235,3/13/2024,3/20/2024,Alpha Supplies,Product_31,Office Supplies,Germany,50,146.9,Pending,Unpaid,Upon Delivery,7,7345,TRUE
ORD2236,9/18/2023,9/23/2023,Delta Traders,Product_18,Electronics,Russia,2,186.64,Pending,Paid,Net 30,5,373.28,TRUE
ORD2237,8/31/2022,9/8/2022,Delta Traders,Product_38,Electronics,Australia,73,46.53,Shipped,Paid,Net 60,8,3396.69,FALSE
ORD2238,3/31/2024,4/5/2024,Alpha Supplies,Product_24,Office Supplies,Canada,56,30.88,Delivered,Paid,Upon Delivery,5,1729.28,TRUE
ORD2239,11/24/2023,12/1/2023,Delta Traders,Product_23,Office Supplies,Germany,17,130.46,Shipped,Paid,Upon Delivery,7,2217.82,TRUE
ORD2240,8/23/2023,8/27/2023,Theta Tech,Product_22,Electronics,France,60,41.75,Shipped,Paid,Upon Delivery,4,2505,TRUE
ORD2241,7/12/2022,7/22/2022,Delta Traders,Product_2,Electronics,Russia,36,56.37,Pending,Overdue,Upon Delivery,10,2029.32,FALSE
ORD2242,1/22/2022,1/30/2022,Delta Traders,Product_31,Office Supplies,Russia,61,407.4,Shipped,Paid,Net 60,8,24851.4,FALSE
ORD2243,12/15/2022,12/19/2022,Eta Logistics,Product_11,Office Supplies,Japan,17,24.24,Delivered,Unpaid,Upon Delivery,4,412.08,TRUE
ORD2244,10/31/2022,11/4/2022,Beta Corp,Product_28,Furniture,Germany,49,331.18,Shipped,Unpaid,Net 30,4,16227.82,TRUE
ORD2245,8/25/2022,8/29/2022,Eta Logistics,Product_46,Furniture,France,76,139.92,Canceled,Paid,Net 30,4,10633.92,TRUE
ORD2246,7/12/2023,7/18/2023,Alpha Supplies,Product_32,Furniture,Russia,60,436.42,Delivered,Unpaid,Net 30,6,26185.2,TRUE
ORD2247,7/19/2022,7/29/2022,Eta Logistics,Product_5,Electronics,Canada,20,245.07,Shipped,Unpaid,Net 60,10,4901.4,FALSE
ORD2248,5/2/2023,5/11/2023,Beta Corp,Product_38,Furniture,Russia,50,156.26,Delivered,Unpaid,Upon Delivery,9,7813,FALSE
ORD2249,4/12/2022,4/22/2022,Theta Tech,Product_10,Machinery,France,3,261.23,Delivered,Overdue,Net 30,10,783.69,FALSE
ORD2250,8/24/2023,8/30/2023,Beta Corp,Product_40,Electronics,Australia,43,194.07,Pending,Paid,Net 30,6,8345.01,TRUE
ORD2251,8/11/2023,8/20/2023,Theta Tech,Product_46,Electronics,Australia,57,284.33,Delivered,Paid,Net 30,9,16206.81,FALSE
ORD2252,2/28/2023,3/10/2023,Delta Traders,Product_24,Office Supplies,Japan,50,61.69,Delivered,Paid,Upon Delivery,10,3084.5,FALSE
ORD2253,8/13/2022,8/17/2022,Theta Tech,Product_35,Furniture,Germany,68,498.51,Shipped,Unpaid,Net 30,4,33898.68,TRUE
ORD2254,7/17/2023,7/25/2023,Eta Logistics,Product_44,Electronics,France,81,215.65,Delivered,Paid,Upon Delivery,8,17467.65,FALSE
ORD2255,7/22/2022,7/31/2022,Eta Logistics,Product_48,Office Supplies,Japan,50,177.37,Delivered,Unpaid,Upon Delivery,9,8868.5,FALSE
ORD2256,9/7/2023,9/14/2023,Eta Logistics,Product_23,Furniture,India,37,356.55,Delivered,Paid,Upon Delivery,7,13192.35,TRUE
ORD2257,8/6/2022,8/13/2022,Theta Tech,Product_17,Electronics,Russia,46,185.13,Delivered,Unpaid,Net 60,7,8515.98,TRUE
ORD2258,9/5/2022,9/10/2022,Delta Traders,Product_1,Machinery,India,42,417.47,Canceled,Paid,Net 60,5,17533.74,TRUE
ORD2259,3/4/2024,3/13/2024,Alpha Supplies,Product_31,Office Supplies,Russia,15,229.86,Canceled,Paid,Upon Delivery,9,3447.9,FALSE
ORD2260,3/3/2022,3/11/2022,Theta Tech,Product_31,Machinery,Australia,33,361.18,Shipped,Paid,Upon Delivery,8,11918.94,FALSE
ORD2261,6/8/2022,6/14/2022,Delta Traders,Product_42,Office Supplies,Japan,80,58.19,Pending,Unpaid,Net 60,6,4655.2,TRUE
ORD2262,3/31/2023,4/4/2023,Alpha Supplies,Product_42,Electronics,Australia,11,423.83,Delivered,Paid,Net 60,4,4662.13,TRUE
ORD2263,3/10/2022,3/15/2022,Theta Tech,Product_34,Machinery,Canada,20,369.18,Shipped,Overdue,Upon Delivery,5,7383.6,TRUE
ORD2264,11/4/2022,11/11/2022,Theta Tech,Product_9,Office Supplies,India,24,109.8,Canceled,Unpaid,Net 60,7,2635.2,TRUE
ORD2265,3/28/2022,4/3/2022,Theta Tech,Product_22,Electronics,India,64,76.92,Pending,Paid,Net 30,6,4922.88,TRUE
ORD2266,11/13/2023,11/19/2023,Delta Traders,Product_13,Electronics,Australia,80,161.56,Pending,Unpaid,Upon Delivery,6,12924.8,TRUE
ORD2267,3/8/2022,3/12/2022,Alpha Supplies,Product_25,Machinery,Canada,94,488.15,Shipped,Paid,Upon Delivery,4,45886.1,TRUE
ORD2268,3/16/2023,3/25/2023,Delta Traders,Product_48,Electronics,Russia,98,132.13,Canceled,Overdue,Net 60,9,12948.74,FALSE
ORD2269,9/7/2022,9/14/2022,Delta Traders,Product_18,Furniture,Japan,65,230.78,Delivered,Unpaid,Net 30,7,15000.7,TRUE
ORD2270,7/25/2023,8/2/2023,Theta Tech,Product_12,Electronics,Canada,88,19.86,Canceled,Overdue,Net 60,8,1747.68,FALSE
ORD2271,10/7/2022,10/13/2022,Delta Traders,Product_40,Electronics,Japan,88,201.63,Delivered,Paid,Net 30,6,17743.44,TRUE
ORD2272,1/26/2023,1/30/2023,Theta Tech,Product_17,Office Supplies,India,73,287.8,Delivered,Paid,Net 30,4,21009.4,TRUE
ORD2273,2/24/2022,3/4/2022,Theta Tech,Product_15,Electronics,Japan,86,476.8,Delivered,Paid,Upon Delivery,8,41004.8,FALSE
ORD2274,3/29/2024,4/7/2024,Beta Corp,Product_42,Electronics,India,76,260.78,Delivered,Paid,Net 30,9,19819.28,FALSE
ORD2275,1/3/2024,1/10/2024,Delta Traders,Product_15,Electronics,Canada,17,410.46,Delivered,Overdue,Upon Delivery,7,6977.82,TRUE
ORD2276,6/8/2022,6/17/2022,Theta Tech,Product_15,Electronics,India,89,275.83,Delivered,Paid,Net 30,9,24548.87,FALSE
ORD2277,6/25/2022,7/1/2022,Delta Traders,Product_39,Machinery,Germany,92,25.19,Pending,Paid,Upon Delivery,6,2317.48,TRUE
ORD2278,4/3/2023,4/11/2023,Beta Corp,Product_13,Furniture,India,61,160.93,Shipped,Paid,Net 30,8,9816.73,FALSE
ORD2279,6/7/2023,6/15/2023,Delta Traders,Product_17,Office Supplies,Australia,15,289.9,Shipped,Unpaid,Net 60,8,4348.5,FALSE
ORD2280,1/6/2023,1/14/2023,Theta Tech,Product_32,Furniture,Canada,94,475.54,Delivered,Paid,Net 30,8,44700.76,FALSE
ORD2281,9/20/2023,9/26/2023,Delta Traders,Product_9,Office Supplies,Russia,51,430.27,Pending,Paid,Net 60,6,21943.77,TRUE
ORD2282,12/4/2022,12/10/2022,Theta Tech,Product_40,Machinery,Japan,27,118.04,Shipped,Paid,Net 30,6,3187.08,TRUE
ORD2283,7/17/2022,7/26/2022,Theta Tech,Product_20,Machinery,France,86,113.95,Delivered,Unpaid,Net 30,9,9799.7,FALSE
ORD2284,10/7/2022,10/12/2022,Alpha Supplies,Product_26,Furniture,Canada,74,104.58,Canceled,Unpaid,Upon Delivery,5,7738.92,TRUE
ORD2285,5/5/2022,5/14/2022,Alpha Supplies,Product_27,Machinery,Australia,61,461.64,Canceled,Unpaid,Net 30,9,28160.04,FALSE
ORD2286,1/21/2023,1/28/2023,Beta Corp,Product_21,Furniture,India,58,427.07,Delivered,Paid,Net 30,7,24770.06,TRUE
ORD2287,9/22/2023,9/26/2023,Beta Corp,Product_18,Machinery,Japan,31,388.57,Shipped,Paid,Net 30,4,12045.67,TRUE
ORD2288,4/1/2022,4/9/2022,Alpha Supplies,Product_13,Electronics,Germany,91,199.4,Shipped,Paid,Net 60,8,18145.4,FALSE
ORD2289,6/13/2022,6/18/2022,Theta Tech,Product_16,Furniture,Russia,12,254.67,Delivered,Paid,Upon Delivery,5,3056.04,TRUE
ORD2290,7/27/2022,7/31/2022,Delta Traders,Product_9,Furniture,Germany,46,234.84,Delivered,Paid,Upon Delivery,4,10802.64,TRUE
ORD2291,5/24/2023,5/29/2023,Beta Corp,Product_12,Electronics,France,31,130.43,Delivered,Paid,Net 30,5,4043.33,TRUE
ORD2292,1/28/2024,2/7/2024,Delta Traders,Product_44,Machinery,Canada,32,254.99,Delivered,Paid,Net 30,10,8159.68,FALSE
ORD2293,8/19/2022,8/28/2022,Beta Corp,Product_38,Machinery,Japan,32,20.1,Pending,Paid,Net 60,9,643.2,FALSE
ORD2294,2/23/2022,3/1/2022,Alpha Supplies,Product_19,Furniture,Canada,99,70.25,Pending,Paid,Net 30,6,6954.75,TRUE
ORD2295,5/12/2022,5/20/2022,Eta Logistics,Product_7,Electronics,Australia,53,443.86,Delivered,Overdue,Upon Delivery,8,23524.58,FALSE
ORD2296,8/11/2023,8/20/2023,Alpha Supplies,Product_35,Electronics,Canada,61,377.08,Shipped,Paid,Upon Delivery,9,23001.88,FALSE
ORD2297,11/22/2022,11/26/2022,Alpha Supplies,Product_48,Office Supplies,Russia,46,214.32,Delivered,Paid,Net 60,4,9858.72,TRUE
ORD2298,10/21/2023,10/31/2023,Delta Traders,Product_18,Electronics,France,85,260.99,Delivered,Unpaid,Net 60,10,22184.15,FALSE
ORD2299,6/21/2023,7/1/2023,Delta Traders,Product_16,Machinery,Germany,74,188.15,Delivered,Paid,Upon Delivery,10,13923.1,FALSE
ORD2300,1/17/2023,1/27/2023,Beta Corp,Product_39,Electronics,France,80,371.69,Pending,Paid,Net 60,10,29735.2,FALSE
ORD2301,9/22/2022,9/26/2022,Beta Corp,Product_4,Furniture,Japan,7,393.17,Delivered,Paid,Net 30,4,2752.19,TRUE
ORD2302,12/10/2022,12/14/2022,Delta Traders,Product_25,Office Supplies,Canada,4,382.83,Delivered,Paid,Net 30,4,1531.32,TRUE
ORD2303,2/16/2024,2/20/2024,Delta Traders,Product_32,Electronics,Japan,91,362.69,Delivered,Unpaid,Net 60,4,33004.79,TRUE
ORD2304,1/30/2024,2/3/2024,Eta Logistics,Product_40,Office Supplies,Germany,52,106.23,Shipped,Paid,Upon Delivery,4,5523.96,TRUE
ORD2305,6/13/2022,6/23/2022,Theta Tech,Product_13,Electronics,Japan,89,172.3,Shipped,Unpaid,Net 60,10,15334.7,FALSE
ORD2306,5/1/2023,5/11/2023,Beta Corp,Product_45,Electronics,Australia,31,237.57,Delivered,Paid,Upon Delivery,10,7364.67,FALSE
ORD2307,6/12/2023,6/17/2023,Alpha Supplies,Product_17,Machinery,France,75,168.74,Delivered,Paid,Net 60,5,12655.5,TRUE
ORD2308,9/11/2023,9/20/2023,Beta Corp,Product_49,Office Supplies,Germany,84,378.7,Pending,Unpaid,Net 60,9,31810.8,FALSE
ORD2309,12/9/2022,12/17/2022,Beta Corp,Product_37,Electronics,Germany,36,168.03,Canceled,Paid,Net 60,8,6049.08,FALSE
ORD2310,3/16/2024,3/22/2024,Alpha Supplies,Product_6,Machinery,India,54,73.42,Delivered,Paid,Net 30,6,3964.68,TRUE
ORD2311,12/4/2022,12/14/2022,Eta Logistics,Product_19,Office Supplies,Germany,54,202.53,Shipped,Unpaid,Net 30,10,10936.62,FALSE
ORD2312,2/24/2022,3/2/2022,Theta Tech,Product_13,Furniture,India,17,490.06,Pending,Paid,Upon Delivery,6,8331.02,TRUE
ORD2313,10/17/2022,10/26/2022,Eta Logistics,Product_26,Electronics,Russia,75,116.81,Delivered,Paid,Net 60,9,8760.75,FALSE
ORD2314,2/4/2022,2/13/2022,Delta Traders,Product_14,Furniture,India,30,308.02,Pending,Paid,Net 30,9,9240.6,FALSE
ORD2315,8/11/2023,8/17/2023,Eta Logistics,Product_31,Electronics,France,99,219.32,Shipped,Paid,Net 60,6,21712.68,TRUE
ORD2316,4/14/2022,4/24/2022,Eta Logistics,Product_4,Furniture,Japan,22,40.16,Canceled,Paid,Upon Delivery,10,883.52,FALSE
ORD2317,12/2/2023,12/8/2023,Delta Traders,Product_39,Furniture,India,43,246.5,Delivered,Unpaid,Net 30,6,10599.5,TRUE
ORD2318,6/15/2022,6/20/2022,Eta Logistics,Product_8,Office Supplies,Germany,27,352.57,Delivered,Paid,Upon Delivery,5,9519.39,TRUE
ORD2319,2/8/2022,2/15/2022,Beta Corp,Product_25,Electronics,France,37,259.04,Delivered,Paid,Net 30,7,9584.48,TRUE
ORD2320,1/11/2022,1/21/2022,Theta Tech,Product_13,Electronics,India,46,436.69,Delivered,Paid,Net 60,10,20087.74,FALSE
ORD2321,12/5/2023,12/15/2023,Delta Traders,Product_32,Furniture,India,35,148.02,Canceled,Paid,Upon Delivery,10,5180.7,FALSE
ORD2322,11/27/2022,12/5/2022,Beta Corp,Product_38,Machinery,Germany,4,47.69,Shipped,Paid,Net 30,8,190.76,FALSE
ORD2323,3/10/2022,3/14/2022,Beta Corp,Product_38,Office Supplies,Australia,80,468.6,Canceled,Paid,Net 30,4,37488,TRUE
ORD2324,11/28/2023,12/5/2023,Alpha Supplies,Product_28,Furniture,Australia,80,192.21,Shipped,Unpaid,Net 60,7,15376.8,TRUE
ORD2325,12/8/2022,12/17/2022,Delta Traders,Product_30,Electronics,India,85,290.32,Delivered,Paid,Upon Delivery,9,24677.2,FALSE
ORD2326,5/13/2022,5/23/2022,Delta Traders,Product_3,Furniture,Australia,26,397.04,Shipped,Unpaid,Upon Delivery,10,10323.04,FALSE
ORD2327,7/15/2023,7/21/2023,Theta Tech,Product_28,Office Supplies,Canada,19,165.54,Canceled,Unpaid,Upon Delivery,6,3145.26,TRUE
ORD2328,10/15/2023,10/22/2023,Eta Logistics,Product_3,Electronics,Germany,81,359.5,Delivered,Paid,Net 60,7,29119.5,TRUE
ORD2329,12/2/2022,12/10/2022,Eta Logistics,Product_45,Electronics,Canada,45,72.03,Canceled,Paid,Net 30,8,3241.35,FALSE
ORD2330,1/9/2024,1/18/2024,Alpha Supplies,Product_34,Electronics,France,26,149.19,Delivered,Unpaid,Net 30,9,3878.94,FALSE
ORD2331,3/9/2024,3/13/2024,Beta Corp,Product_16,Electronics,Canada,22,76.63,Canceled,Paid,Upon Delivery,4,1685.86,TRUE
ORD2332,1/26/2024,1/30/2024,Alpha Supplies,Product_22,Electronics,France,58,406.56,Pending,Unpaid,Net 30,4,23580.48,TRUE
ORD2333,2/19/2023,2/27/2023,Beta Corp,Product_32,Office Supplies,India,63,115.21,Delivered,Unpaid,Upon Delivery,8,7258.23,FALSE
ORD2334,4/11/2023,4/19/2023,Beta Corp,Product_38,Office Supplies,France,28,360.11,Pending,Paid,Net 60,8,10083.08,FALSE
ORD2335,3/26/2022,4/1/2022,Beta Corp,Product_8,Electronics,France,65,471.93,Pending,Paid,Net 60,6,30675.45,TRUE
ORD2336,9/13/2022,9/23/2022,Theta Tech,Product_8,Furniture,Japan,44,266.25,Delivered,Overdue,Net 60,10,11715,FALSE
ORD2337,1/6/2022,1/10/2022,Theta Tech,Product_6,Office Supplies,Canada,43,272.31,Delivered,Paid,Upon Delivery,4,11709.33,TRUE
ORD2338,2/19/2024,2/28/2024,Alpha Supplies,Product_14,Electronics,Japan,37,233.21,Delivered,Paid,Net 30,9,8628.77,FALSE
ORD2339,2/23/2023,3/2/2023,Beta Corp,Product_32,Electronics,India,66,166.32,Pending,Paid,Net 60,7,10977.12,TRUE
ORD2340,11/17/2023,11/26/2023,Beta Corp,Product_35,Machinery,Germany,17,240.45,Shipped,Paid,Upon Delivery,9,4087.65,FALSE
ORD2341,3/29/2023,4/3/2023,Alpha Supplies,Product_10,Office Supplies,Canada,40,303.39,Shipped,Unpaid,Upon Delivery,5,12135.6,TRUE
ORD2342,7/12/2022,7/17/2022,Beta Corp,Product_3,Office Supplies,Germany,38,493.07,Pending,Paid,Net 60,5,18736.66,TRUE
ORD2343,7/10/2022,7/18/2022,Eta Logistics,Product_12,Office Supplies,Germany,85,469.19,Canceled,Unpaid,Net 60,8,39881.15,FALSE
ORD2344,8/5/2022,8/11/2022,Theta Tech,Product_49,Electronics,France,61,431.77,Delivered,Paid,Net 60,6,26337.97,TRUE
ORD2345,1/20/2022,1/25/2022,Delta Traders,Product_31,Machinery,Canada,9,445.12,Canceled,Paid,Net 30,5,4006.08,TRUE
ORD2346,1/21/2022,1/25/2022,Delta Traders,Product_29,Office Supplies,Germany,77,236.59,Delivered,Overdue,Net 30,4,18217.43,TRUE
ORD2347,4/4/2022,4/13/2022,Alpha Supplies,Product_5,Office Supplies,Australia,75,330.43,Delivered,Paid,Upon Delivery,9,24782.25,FALSE
ORD2348,8/8/2022,8/17/2022,Eta Logistics,Product_25,Electronics,Germany,61,448.06,Pending,Paid,Net 60,9,27331.66,FALSE
ORD2349,3/19/2023,3/27/2023,Theta Tech,Product_41,Electronics,Australia,80,199.51,Delivered,Paid,Net 60,8,15960.8,FALSE
ORD2350,11/6/2023,11/16/2023,Theta Tech,Product_31,Electronics,Canada,16,481.07,Canceled,Paid,Net 30,10,7697.12,FALSE
ORD2351,2/5/2022,2/15/2022,Eta Logistics,Product_21,Furniture,India,2,210.81,Shipped,Unpaid,Net 60,10,421.62,FALSE
ORD2352,2/19/2022,2/26/2022,Beta Corp,Product_20,Office Supplies,Japan,72,302.54,Delivered,Paid,Upon Delivery,7,21782.88,TRUE
ORD2353,9/19/2023,9/27/2023,Eta Logistics,Product_39,Furniture,Canada,43,356.35,Delivered,Paid,Net 60,8,15323.05,FALSE
ORD2354,11/25/2023,12/2/2023,Alpha Supplies,Product_22,Machinery,Japan,42,475.54,Shipped,Unpaid,Net 30,7,19972.68,TRUE
ORD2355,11/26/2022,12/6/2022,Theta Tech,Product_4,Electronics,Japan,77,126.09,Canceled,Paid,Upon Delivery,10,9708.93,FALSE
ORD2356,1/26/2022,2/3/2022,Delta Traders,Product_13,Office Supplies,Canada,57,374.33,Delivered,Paid,Upon Delivery,8,21336.81,FALSE
ORD2357,11/21/2022,11/29/2022,Delta Traders,Product_45,Electronics,Germany,81,262.8,Delivered,Paid,Net 60,8,21286.8,FALSE
ORD2358,2/13/2022,2/21/2022,Beta Corp,Product_42,Electronics,Russia,88,137.94,Pending,Unpaid,Upon Delivery,8,12138.72,FALSE
ORD2359,5/1/2022,5/11/2022,Theta Tech,Product_50,Office Supplies,Germany,67,389.42,Pending,Unpaid,Net 60,10,26091.14,FALSE
ORD2360,7/25/2022,8/1/2022,Alpha Supplies,Product_49,Office Supplies,Germany,30,278.35,Delivered,Paid,Net 60,7,8350.5,TRUE
ORD2361,5/29/2022,6/5/2022,Eta Logistics,Product_20,Furniture,India,13,332.18,Delivered,Paid,Net 30,7,4318.34,TRUE
ORD2362,9/27/2023,10/5/2023,Alpha Supplies,Product_13,Furniture,France,19,164.84,Shipped,Paid,Upon Delivery,8,3131.96,FALSE
ORD2363,12/18/2023,12/23/2023,Alpha Supplies,Product_17,Office Supplies,France,7,243.23,Pending,Overdue,Net 60,5,1702.61,TRUE
ORD2364,11/1/2023,11/7/2023,Beta Corp,Product_36,Electronics,Germany,9,310.59,Shipped,Overdue,Net 60,6,2795.31,TRUE
ORD2365,8/13/2022,8/23/2022,Alpha Supplies,Product_33,Furniture,Australia,83,205.43,Canceled,Paid,Net 60,10,17050.69,FALSE
ORD2366,2/8/2023,2/14/2023,Delta Traders,Product_1,Electronics,India,54,103.19,Shipped,Unpaid,Upon Delivery,6,5572.26,TRUE
ORD2367,5/10/2023,5/16/2023,Delta Traders,Product_15,Machinery,Japan,86,481.01,Delivered,Paid,Upon Delivery,6,41366.86,TRUE
ORD2368,4/16/2022,4/23/2022,Alpha Supplies,Product_13,Electronics,France,82,258.18,Canceled,Paid,Upon Delivery,7,21170.76,TRUE
ORD2369,8/29/2023,9/5/2023,Delta Traders,Product_17,Office Supplies,Germany,61,368.29,Delivered,Paid,Net 60,7,22465.69,TRUE
ORD2370,11/1/2022,11/6/2022,Beta Corp,Product_24,Electronics,India,87,208.47,Pending,Paid,Upon Delivery,5,18136.89,TRUE
ORD2371,1/2/2022,1/8/2022,Theta Tech,Product_8,Electronics,Russia,2,180.79,Delivered,Paid,Net 60,6,361.58,TRUE
ORD2372,2/22/2024,2/28/2024,Alpha Supplies,Product_50,Machinery,Australia,50,206.55,Delivered,Unpaid,Upon Delivery,6,10327.5,TRUE
ORD2373,3/18/2024,3/26/2024,Alpha Supplies,Product_27,Furniture,Canada,75,207.55,Shipped,Paid,Upon Delivery,8,15566.25,FALSE
ORD2374,10/22/2022,10/29/2022,Eta Logistics,Product_45,Office Supplies,Germany,31,274.37,Shipped,Unpaid,Net 60,7,8505.47,TRUE
ORD2375,7/27/2023,8/2/2023,Beta Corp,Product_23,Furniture,India,33,274.02,Delivered,Paid,Upon Delivery,6,9042.66,TRUE
ORD2376,1/6/2023,1/15/2023,Alpha Supplies,Product_46,Office Supplies,Germany,78,251.09,Pending,Paid,Net 60,9,19585.02,FALSE
ORD2377,4/30/2022,5/5/2022,Delta Traders,Product_8,Electronics,Japan,80,71.72,Delivered,Unpaid,Upon Delivery,5,5737.6,TRUE
ORD2378,5/8/2023,5/17/2023,Beta Corp,Product_8,Office Supplies,Australia,11,250.56,Delivered,Unpaid,Upon Delivery,9,2756.16,FALSE
ORD2379,12/17/2022,12/26/2022,Eta Logistics,Product_26,Electronics,France,33,88.71,Shipped,Unpaid,Upon Delivery,9,2927.43,FALSE
ORD2380,5/13/2023,5/23/2023,Beta Corp,Product_47,Electronics,France,7,67.44,Delivered,Paid,Upon Delivery,10,472.08,FALSE
ORD2381,2/26/2024,3/7/2024,Eta Logistics,Product_13,Furniture,France,31,466.66,Shipped,Overdue,Net 30,10,14466.46,FALSE
ORD2382,2/24/2022,3/1/2022,Theta Tech,Product_39,Electronics,Canada,48,304.45,Delivered,Paid,Net 60,5,14613.6,TRUE
ORD2383,5/25/2022,6/3/2022,Theta Tech,Product_37,Electronics,India,47,331.45,Pending,Paid,Net 30,9,15578.15,FALSE
ORD2384,2/24/2024,3/1/2024,Eta Logistics,Product_49,Machinery,Australia,78,203.89,Pending,Paid,Upon Delivery,6,15903.42,TRUE
ORD2385,8/20/2022,8/27/2022,Theta Tech,Product_28,Office Supplies,Australia,92,454.95,Delivered,Paid,Upon Delivery,7,41855.4,TRUE
ORD2386,7/18/2022,7/23/2022,Alpha Supplies,Product_25,Office Supplies,France,53,320.78,Delivered,Overdue,Net 60,5,17001.34,TRUE
ORD2387,2/6/2024,2/14/2024,Theta Tech,Product_16,Furniture,France,80,385.74,Shipped,Unpaid,Net 60,8,30859.2,FALSE
ORD2388,2/1/2023,2/10/2023,Delta Traders,Product_2,Electronics,Japan,19,187.44,Canceled,Paid,Net 60,9,3561.36,FALSE
ORD2389,11/17/2023,11/22/2023,Theta Tech,Product_18,Furniture,Russia,81,480.21,Delivered,Paid,Net 60,5,38897.01,TRUE
ORD2390,5/14/2023,5/18/2023,Delta Traders,Product_17,Machinery,Russia,90,411.13,Pending,Paid,Upon Delivery,4,37001.7,TRUE
ORD2391,12/29/2022,1/2/2023,Alpha Supplies,Product_30,Electronics,Germany,6,427.7,Delivered,Unpaid,Net 60,4,2566.2,TRUE
ORD2392,1/3/2022,1/13/2022,Alpha Supplies,Product_39,Electronics,Germany,49,90.24,Delivered,Paid,Net 30,10,4421.76,FALSE
ORD2393,2/20/2022,2/27/2022,Beta Corp,Product_13,Furniture,Australia,73,139.13,Delivered,Paid,Net 60,7,10156.49,TRUE
ORD2394,2/18/2024,2/24/2024,Theta Tech,Product_32,Furniture,Australia,50,146.39,Delivered,Paid,Net 60,6,7319.5,TRUE
ORD2395,8/29/2023,9/5/2023,Beta Corp,Product_50,Electronics,Canada,81,139.1,Shipped,Unpaid,Net 30,7,11267.1,TRUE
ORD2396,1/6/2023,1/13/2023,Theta Tech,Product_29,Machinery,Canada,95,428.43,Canceled,Paid,Net 30,7,40700.85,TRUE
ORD2397,11/13/2023,11/20/2023,Eta Logistics,Product_46,Electronics,Russia,12,20.78,Shipped,Paid,Net 30,7,249.36,TRUE
ORD2398,5/14/2022,5/21/2022,Alpha Supplies,Product_30,Office Supplies,Germany,23,42.67,Pending,Paid,Net 30,7,981.41,TRUE
ORD2399,10/18/2023,10/26/2023,Delta Traders,Product_18,Electronics,Russia,54,140.59,Shipped,Unpaid,Net 60,8,7591.86,FALSE
ORD2400,9/30/2022,10/8/2022,Theta Tech,Product_13,Furniture,Russia,69,103.94,Pending,Paid,Net 30,8,7171.86,FALSE
ORD2401,1/19/2024,1/29/2024,Theta Tech,Product_43,Electronics,Germany,59,119.77,Pending,Paid,Upon Delivery,10,7066.43,FALSE
ORD2402,11/11/2023,11/16/2023,Beta Corp,Product_21,Electronics,India,36,399.98,Shipped,Paid,Net 60,5,14399.28,TRUE
ORD2403,10/6/2022,10/10/2022,Alpha Supplies,Product_30,Office Supplies,Canada,3,283.75,Pending,Paid,Upon Delivery,4,851.25,TRUE
